"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","03.01.2016 11:00 - 03.01.2016 11:30 (UTC)","N/A","n/e","n/e","12082","3065","0","n/e","n/e","n/e","342","","734","n/e","n/e","7790","2041","n/e","328","n/e","3422","4659"
"United Kingdom (UK)","03.01.2016 11:30 - 03.01.2016 12:00 (UTC)","N/A","n/e","n/e","12693","3113","0","n/e","n/e","n/e","372","","731","n/e","n/e","7782","2043","n/e","382","n/e","3550","4780"
"United Kingdom (UK)","03.01.2016 12:00 - 03.01.2016 12:30 (UTC)","N/A","n/e","n/e","13211","3036","15","n/e","n/e","n/e","342","","725","n/e","n/e","7786","2042","n/e","436","n/e","3614","4813"
"United Kingdom (UK)","03.01.2016 12:30 - 03.01.2016 13:00 (UTC)","N/A","n/e","n/e","13408","3091","41","n/e","n/e","n/e","756","","732","n/e","n/e","7772","2041","n/e","461","n/e","3657","4813"
"United Kingdom (UK)","03.01.2016 13:00 - 03.01.2016 13:30 (UTC)","N/A","n/e","n/e","13503","3135","41","n/e","n/e","n/e","902","","731","n/e","n/e","7785","2041","n/e","485","n/e","3663","4851"
"United Kingdom (UK)","03.01.2016 13:30 - 03.01.2016 14:00 (UTC)","N/A","n/e","n/e","13852","3115","30","n/e","n/e","n/e","652","","734","n/e","n/e","7783","2042","n/e","555","n/e","3618","4733"
"United Kingdom (UK)","03.01.2016 14:00 - 03.01.2016 14:30 (UTC)","N/A","n/e","n/e","14154","3310","0","n/e","n/e","n/e","423","","733","n/e","n/e","7781","2041","n/e","625","n/e","3466","4610"
"United Kingdom (UK)","03.01.2016 14:30 - 03.01.2016 15:00 (UTC)","N/A","n/e","n/e","14227","3411","0","n/e","n/e","n/e","383","","723","n/e","n/e","7768","2040","n/e","613","n/e","3369","4578"
"United Kingdom (UK)","03.01.2016 15:00 - 03.01.2016 15:30 (UTC)","N/A","n/e","n/e","14070","3806","0","n/e","n/e","n/e","342","","730","n/e","n/e","7786","2037","n/e","600","n/e","3272","4595"
"United Kingdom (UK)","03.01.2016 15:30 - 03.01.2016 16:00 (UTC)","N/A","n/e","n/e","14035","4466","0","n/e","n/e","n/e","342","","727","n/e","n/e","7781","2041","n/e","431","n/e","3262","4434"
"United Kingdom (UK)","03.01.2016 16:00 - 03.01.2016 16:30 (UTC)","N/A","n/e","n/e","14796","5151","0","n/e","n/e","n/e","360","","703","n/e","n/e","7878","2041","n/e","262","n/e","3165","4359"
"United Kingdom (UK)","03.01.2016 16:30 - 03.01.2016 17:00 (UTC)","N/A","n/e","n/e","16119","5806","0","n/e","n/e","n/e","468","","827","n/e","n/e","7914","2044","n/e","141","n/e","3059","4441"
"United Kingdom (UK)","03.01.2016 17:00 - 03.01.2016 17:30 (UTC)","N/A","n/e","n/e","16792","6091","0","n/e","n/e","n/e","925","","827","n/e","n/e","7914","2042","n/e","19","n/e","3023","4473"
"United Kingdom (UK)","03.01.2016 17:30 - 03.01.2016 18:00 (UTC)","N/A","n/e","n/e","17124","6297","0","n/e","n/e","n/e","423","","827","n/e","n/e","7915","2040","n/e","10","n/e","2984","4559"
"United Kingdom (UK)","03.01.2016 18:00 - 03.01.2016 18:30 (UTC)","N/A","n/e","n/e","16935","6199","0","n/e","n/e","n/e","469","","750","n/e","n/e","7921","2040","n/e","0","n/e","2902","4617"
"United Kingdom (UK)","03.01.2016 18:30 - 03.01.2016 19:00 (UTC)","N/A","n/e","n/e","16730","5758","0","n/e","n/e","n/e","939","","751","n/e","n/e","7913","2041","n/e","0","n/e","2526","4478"
"United Kingdom (UK)","03.01.2016 19:00 - 03.01.2016 19:30 (UTC)","N/A","n/e","n/e","16518","5453","0","n/e","n/e","n/e","770","","750","n/e","n/e","7924","2042","n/e","0","n/e","2062","4356"
"United Kingdom (UK)","03.01.2016 19:30 - 03.01.2016 20:00 (UTC)","N/A","n/e","n/e","15906","5253","0","n/e","n/e","n/e","559","","751","n/e","n/e","7913","2039","n/e","0","n/e","1867","4330"
"United Kingdom (UK)","03.01.2016 20:00 - 03.01.2016 20:30 (UTC)","N/A","n/e","n/e","15376","4854","0","n/e","n/e","n/e","732","","754","n/e","n/e","7911","2040","n/e","0","n/e","1590","4223"
"United Kingdom (UK)","03.01.2016 20:30 - 03.01.2016 21:00 (UTC)","N/A","n/e","n/e","14818","4629","0","n/e","n/e","n/e","427","","780","n/e","n/e","7916","2042","n/e","0","n/e","1475","4132"
"United Kingdom (UK)","03.01.2016 21:00 - 03.01.2016 21:30 (UTC)","N/A","n/e","n/e","13446","4723","0","n/e","n/e","n/e","536","","783","n/e","n/e","7906","2039","n/e","0","n/e","1264","3974"
"United Kingdom (UK)","03.01.2016 21:30 - 03.01.2016 22:00 (UTC)","N/A","n/e","n/e","12205","4363","0","n/e","n/e","n/e","369","","782","n/e","n/e","7905","2039","n/e","0","n/e","1155","3884"
"United Kingdom (UK)","03.01.2016 22:00 - 03.01.2016 22:30 (UTC)","N/A","n/e","n/e","11304","4028","0","n/e","n/e","n/e","501","","785","n/e","n/e","7879","2040","n/e","0","n/e","1010","3717"
"United Kingdom (UK)","03.01.2016 22:30 - 03.01.2016 23:00 (UTC)","N/A","n/e","n/e","9650","3686","0","n/e","n/e","n/e","706","","783","n/e","n/e","7862","2040","n/e","0","n/e","986","3683"
"United Kingdom (UK)","03.01.2016 23:00 - 03.01.2016 23:30 (UTC)","N/A","n/e","n/e","9177","3236","0","n/e","n/e","n/e","305","","722","n/e","n/e","7848","2042","n/e","0","n/e","1081","3425"
"United Kingdom (UK)","03.01.2016 23:30 - 04.01.2016 00:00 (UTC)","N/A","n/e","n/e","8371","2961","0","n/e","n/e","n/e","46","","717","n/e","n/e","7833","2044","n/e","0","n/e","1172","3313"
"United Kingdom (UK)","04.01.2016 00:00 - 04.01.2016 00:30 (UTC)","N/A","n/e","n/e","7931","2949","0","n/e","n/e","n/e","0","","716","n/e","n/e","7829","2042","n/e","0","n/e","1214","3210"
"United Kingdom (UK)","04.01.2016 00:30 - 04.01.2016 01:00 (UTC)","N/A","n/e","n/e","8190","2939","0","n/e","n/e","n/e","0","","704","n/e","n/e","7804","2043","n/e","0","n/e","1299","3205"
"United Kingdom (UK)","04.01.2016 01:00 - 04.01.2016 01:30 (UTC)","N/A","n/e","n/e","8846","2869","0","n/e","n/e","n/e","0","","691","n/e","n/e","7803","2045","n/e","0","n/e","1394","3185"
"United Kingdom (UK)","04.01.2016 01:30 - 04.01.2016 02:00 (UTC)","N/A","n/e","n/e","9026","3096","0","n/e","n/e","n/e","0","","688","n/e","n/e","7801","2042","n/e","0","n/e","1315","3032"
"United Kingdom (UK)","04.01.2016 02:00 - 04.01.2016 02:30 (UTC)","N/A","n/e","n/e","8919","3084","0","n/e","n/e","n/e","0","","689","n/e","n/e","7801","2041","n/e","0","n/e","1310","3032"
"United Kingdom (UK)","04.01.2016 02:30 - 04.01.2016 03:00 (UTC)","N/A","n/e","n/e","8390","3085","0","n/e","n/e","n/e","0","","689","n/e","n/e","7785","2044","n/e","0","n/e","1420","3208"
"United Kingdom (UK)","04.01.2016 03:00 - 04.01.2016 03:30 (UTC)","N/A","n/e","n/e","8342","2732","0","n/e","n/e","n/e","0","","690","n/e","n/e","7775","2043","n/e","0","n/e","1513","3265"
"United Kingdom (UK)","04.01.2016 03:30 - 04.01.2016 04:00 (UTC)","N/A","n/e","n/e","7857","2717","0","n/e","n/e","n/e","0","","691","n/e","n/e","7752","2036","n/e","0","n/e","1486","3312"
"United Kingdom (UK)","04.01.2016 04:00 - 04.01.2016 04:30 (UTC)","N/A","n/e","n/e","7617","2578","0","n/e","n/e","n/e","0","","690","n/e","n/e","7755","2040","n/e","0","n/e","1492","3386"
"United Kingdom (UK)","04.01.2016 04:30 - 04.01.2016 05:00 (UTC)","N/A","n/e","n/e","7566","2744","0","n/e","n/e","n/e","0","","691","n/e","n/e","7740","2038","n/e","0","n/e","1418","3376"
"United Kingdom (UK)","04.01.2016 05:00 - 04.01.2016 05:30 (UTC)","N/A","n/e","n/e","7797","2821","0","n/e","n/e","n/e","0","","689","n/e","n/e","7744","2038","n/e","0","n/e","1438","3347"
"United Kingdom (UK)","04.01.2016 05:30 - 04.01.2016 06:00 (UTC)","N/A","n/e","n/e","8011","3024","0","n/e","n/e","n/e","30","","689","n/e","n/e","7738","2041","n/e","0","n/e","1509","3231"
"United Kingdom (UK)","04.01.2016 06:00 - 04.01.2016 06:30 (UTC)","N/A","n/e","n/e","8448","3559","0","n/e","n/e","n/e","48","","687","n/e","n/e","7727","2042","n/e","0","n/e","1579","3246"
"United Kingdom (UK)","04.01.2016 06:30 - 04.01.2016 07:00 (UTC)","N/A","n/e","n/e","10453","4567","0","n/e","n/e","n/e","57","","689","n/e","n/e","7730","2042","n/e","0","n/e","1513","3216"
"United Kingdom (UK)","04.01.2016 07:00 - 04.01.2016 07:30 (UTC)","N/A","n/e","n/e","12728","5309","0","n/e","n/e","n/e","191","","779","n/e","n/e","7738","2040","n/e","0","n/e","1478","3136"
"United Kingdom (UK)","04.01.2016 07:30 - 04.01.2016 08:00 (UTC)","N/A","n/e","n/e","14525","6031","0","n/e","n/e","n/e","555","","781","n/e","n/e","7726","2042","n/e","0","n/e","1556","3175"
"United Kingdom (UK)","04.01.2016 08:00 - 04.01.2016 08:30 (UTC)","N/A","n/e","n/e","15295","6721","0","n/e","n/e","n/e","556","","784","n/e","n/e","7729","2044","n/e","0","n/e","1586","3224"
"United Kingdom (UK)","04.01.2016 08:30 - 04.01.2016 09:00 (UTC)","N/A","n/e","n/e","16370","6729","0","n/e","n/e","n/e","438","","788","n/e","n/e","7728","2043","n/e","33","n/e","1613","3245"
"United Kingdom (UK)","04.01.2016 09:00 - 04.01.2016 09:30 (UTC)","N/A","n/e","n/e","17228","6855","0","n/e","n/e","n/e","537","","814","n/e","n/e","7726","2042","n/e","66","n/e","1670","3370"
"United Kingdom (UK)","04.01.2016 09:30 - 04.01.2016 10:00 (UTC)","N/A","n/e","n/e","17616","6941","0","n/e","n/e","n/e","459","","818","n/e","n/e","7731","2044","n/e","227","n/e","1913","3487"
"United Kingdom (UK)","04.01.2016 10:00 - 04.01.2016 10:30 (UTC)","N/A","n/e","n/e","17648","6927","0","n/e","n/e","n/e","378","","819","n/e","n/e","7720","2041","n/e","388","n/e","1986","3579"
"United Kingdom (UK)","04.01.2016 10:30 - 04.01.2016 11:00 (UTC)","N/A","n/e","n/e","17631","7057","0","n/e","n/e","n/e","342","","810","n/e","n/e","7727","2042","n/e","585","n/e","2048","3634"
"United Kingdom (UK)","04.01.2016 11:00 - 04.01.2016 11:30 (UTC)","N/A","n/e","n/e","17559","7063","0","n/e","n/e","n/e","342","","779","n/e","n/e","7734","2018","n/e","781","n/e","2068","3760"
"United Kingdom (UK)","04.01.2016 11:30 - 04.01.2016 12:00 (UTC)","N/A","n/e","n/e","17630","7118","0","n/e","n/e","n/e","354","","774","n/e","n/e","7732","2039","n/e","814","n/e","2240","3805"
"United Kingdom (UK)","04.01.2016 12:00 - 04.01.2016 12:30 (UTC)","N/A","n/e","n/e","17669","7030","0","n/e","n/e","n/e","692","","759","n/e","n/e","7726","2038","n/e","847","n/e","2188","3783"
"United Kingdom (UK)","04.01.2016 12:30 - 04.01.2016 13:00 (UTC)","N/A","n/e","n/e","17786","7080","0","n/e","n/e","n/e","698","","761","n/e","n/e","7728","2036","n/e","906","n/e","2254","3912"
"United Kingdom (UK)","04.01.2016 13:00 - 04.01.2016 13:30 (UTC)","N/A","n/e","n/e","17724","7054","0","n/e","n/e","n/e","566","","780","n/e","n/e","7733","2039","n/e","965","n/e","2414","3996"
"United Kingdom (UK)","04.01.2016 13:30 - 04.01.2016 14:00 (UTC)","N/A","n/e","n/e","17695","6993","0","n/e","n/e","n/e","530","","799","n/e","n/e","7737","2038","n/e","917","n/e","2326","3972"
"United Kingdom (UK)","04.01.2016 14:00 - 04.01.2016 14:30 (UTC)","N/A","n/e","n/e","17793","6983","0","n/e","n/e","n/e","410","","829","n/e","n/e","7723","2035","n/e","868","n/e","2318","4082"
"United Kingdom (UK)","04.01.2016 14:30 - 04.01.2016 15:00 (UTC)","N/A","n/e","n/e","17759","6718","0","n/e","n/e","n/e","692","","830","n/e","n/e","7739","2036","n/e","696","n/e","2371","4198"
"United Kingdom (UK)","04.01.2016 15:00 - 04.01.2016 15:30 (UTC)","N/A","n/e","n/e","17927","7010","0","n/e","n/e","n/e","375","","824","n/e","n/e","7843","2030","n/e","524","n/e","2400","4300"
"United Kingdom (UK)","04.01.2016 15:30 - 04.01.2016 16:00 (UTC)","N/A","n/e","n/e","18085","7804","0","n/e","n/e","n/e","365","","827","n/e","n/e","7835","2036","n/e","368","n/e","2485","4317"
"United Kingdom (UK)","04.01.2016 16:00 - 04.01.2016 16:30 (UTC)","N/A","n/e","n/e","18978","8364","0","n/e","n/e","n/e","351","","841","n/e","n/e","7836","2039","n/e","211","n/e","2540","4303"
"United Kingdom (UK)","04.01.2016 16:30 - 04.01.2016 17:00 (UTC)","N/A","n/e","n/e","19693","9284","4","n/e","n/e","n/e","342","","953","n/e","n/e","7837","2038","n/e","111","n/e","2602","4440"
"United Kingdom (UK)","04.01.2016 17:00 - 04.01.2016 17:30 (UTC)","N/A","n/e","n/e","20280","9099","21","n/e","n/e","n/e","378","","954","n/e","n/e","7814","2036","n/e","11","n/e","2577","4534"
"United Kingdom (UK)","04.01.2016 17:30 - 04.01.2016 18:00 (UTC)","N/A","n/e","n/e","20124","9118","26","n/e","n/e","n/e","491","","935","n/e","n/e","7784","2040","n/e","6","n/e","2520","4542"
"United Kingdom (UK)","04.01.2016 18:00 - 04.01.2016 18:30 (UTC)","N/A","n/e","n/e","20317","9158","22","n/e","n/e","n/e","512","","918","n/e","n/e","7631","2037","n/e","0","n/e","2427","4554"
"United Kingdom (UK)","04.01.2016 18:30 - 04.01.2016 19:00 (UTC)","N/A","n/e","n/e","20399","8769","9","n/e","n/e","n/e","665","","827","n/e","n/e","7693","2033","n/e","0","n/e","2346","4526"
"United Kingdom (UK)","04.01.2016 19:00 - 04.01.2016 19:30 (UTC)","N/A","n/e","n/e","19470","8576","2","n/e","n/e","n/e","920","","824","n/e","n/e","7708","2038","n/e","0","n/e","2338","4494"
"United Kingdom (UK)","04.01.2016 19:30 - 04.01.2016 20:00 (UTC)","N/A","n/e","n/e","17763","8641","0","n/e","n/e","n/e","1018","","826","n/e","n/e","7705","2041","n/e","0","n/e","2289","4643"
"United Kingdom (UK)","04.01.2016 20:00 - 04.01.2016 20:30 (UTC)","N/A","n/e","n/e","17048","8292","0","n/e","n/e","n/e","395","","825","n/e","n/e","7710","2037","n/e","0","n/e","2264","4739"
"United Kingdom (UK)","04.01.2016 20:30 - 04.01.2016 21:00 (UTC)","N/A","n/e","n/e","15867","7553","0","n/e","n/e","n/e","345","","824","n/e","n/e","7712","2037","n/e","0","n/e","2160","4749"
"United Kingdom (UK)","04.01.2016 21:00 - 04.01.2016 21:30 (UTC)","N/A","n/e","n/e","15722","5822","0","n/e","n/e","n/e","909","","824","n/e","n/e","7698","1993","n/e","0","n/e","2030","4547"
"United Kingdom (UK)","04.01.2016 21:30 - 04.01.2016 22:00 (UTC)","N/A","n/e","n/e","14257","5343","0","n/e","n/e","n/e","529","","802","n/e","n/e","7704","2029","n/e","0","n/e","2014","4146"
"United Kingdom (UK)","04.01.2016 22:00 - 04.01.2016 22:30 (UTC)","N/A","n/e","n/e","12717","4774","0","n/e","n/e","n/e","827","","787","n/e","n/e","7704","2035","n/e","0","n/e","1986","3851"
"United Kingdom (UK)","04.01.2016 22:30 - 04.01.2016 23:00 (UTC)","N/A","n/e","n/e","11303","4171","0","n/e","n/e","n/e","791","","773","n/e","n/e","7702","2033","n/e","0","n/e","1910","3677"
"United Kingdom (UK)","04.01.2016 23:00 - 04.01.2016 23:30 (UTC)","N/A","n/e","n/e","9775","3891","0","n/e","n/e","n/e","113","","807","n/e","n/e","7705","2050","n/e","0","n/e","1912","3552"
"United Kingdom (UK)","04.01.2016 23:30 - 05.01.2016 00:00 (UTC)","N/A","n/e","n/e","8661","3575","0","n/e","n/e","n/e","121","","806","n/e","n/e","7700","2041","n/e","0","n/e","1854","3318"
"United Kingdom (UK)","05.01.2016 00:00 - 05.01.2016 00:30 (UTC)","N/A","n/e","n/e","8271","3433","0","n/e","n/e","n/e","0","","775","n/e","n/e","7701","2034","n/e","0","n/e","1863","3266"
"United Kingdom (UK)","05.01.2016 00:30 - 05.01.2016 01:00 (UTC)","N/A","n/e","n/e","8420","3136","0","n/e","n/e","n/e","0","","773","n/e","n/e","7701","2031","n/e","0","n/e","2069","3216"
"United Kingdom (UK)","05.01.2016 01:00 - 05.01.2016 01:30 (UTC)","N/A","n/e","n/e","9491","2864","0","n/e","n/e","n/e","0","","736","n/e","n/e","7705","2030","n/e","0","n/e","1979","3203"
"United Kingdom (UK)","05.01.2016 01:30 - 05.01.2016 02:00 (UTC)","N/A","n/e","n/e","9224","3023","0","n/e","n/e","n/e","0","","734","n/e","n/e","7705","2033","n/e","0","n/e","1995","3192"
"United Kingdom (UK)","05.01.2016 02:00 - 05.01.2016 02:30 (UTC)","N/A","n/e","n/e","8948","3085","0","n/e","n/e","n/e","0","","743","n/e","n/e","7716","2004","n/e","0","n/e","2171","3172"
"United Kingdom (UK)","05.01.2016 02:30 - 05.01.2016 03:00 (UTC)","N/A","n/e","n/e","8628","3188","0","n/e","n/e","n/e","0","","737","n/e","n/e","7751","2034","n/e","0","n/e","2233","3218"
"United Kingdom (UK)","05.01.2016 03:00 - 05.01.2016 03:30 (UTC)","N/A","n/e","n/e","8109","3200","0","n/e","n/e","n/e","0","","714","n/e","n/e","7784","2067","n/e","0","n/e","2259","3348"
"United Kingdom (UK)","05.01.2016 03:30 - 05.01.2016 04:00 (UTC)","N/A","n/e","n/e","7659","3066","0","n/e","n/e","n/e","0","","702","n/e","n/e","7784","2065","n/e","0","n/e","2486","3508"
"United Kingdom (UK)","05.01.2016 04:00 - 05.01.2016 04:30 (UTC)","N/A","n/e","n/e","7078","2790","0","n/e","n/e","n/e","0","","709","n/e","n/e","7796","2058","n/e","0","n/e","2741","3481"
"United Kingdom (UK)","05.01.2016 04:30 - 05.01.2016 05:00 (UTC)","N/A","n/e","n/e","7100","2729","0","n/e","n/e","n/e","0","","710","n/e","n/e","7793","2052","n/e","0","n/e","2828","3493"
"United Kingdom (UK)","05.01.2016 05:00 - 05.01.2016 05:30 (UTC)","N/A","n/e","n/e","7226","2711","0","n/e","n/e","n/e","0","","709","n/e","n/e","7820","2055","n/e","0","n/e","2895","3333"
"United Kingdom (UK)","05.01.2016 05:30 - 05.01.2016 06:00 (UTC)","N/A","n/e","n/e","7818","2933","0","n/e","n/e","n/e","0","","709","n/e","n/e","7798","2062","n/e","0","n/e","2735","3253"
"United Kingdom (UK)","05.01.2016 06:00 - 05.01.2016 06:30 (UTC)","N/A","n/e","n/e","8570","3300","0","n/e","n/e","n/e","40","","702","n/e","n/e","7784","2062","n/e","0","n/e","2614","3363"
"United Kingdom (UK)","05.01.2016 06:30 - 05.01.2016 07:00 (UTC)","N/A","n/e","n/e","10532","3845","0","n/e","n/e","n/e","42","","702","n/e","n/e","7780","2061","n/e","0","n/e","2513","3360"
"United Kingdom (UK)","05.01.2016 07:00 - 05.01.2016 07:30 (UTC)","N/A","n/e","n/e","13112","4981","0","n/e","n/e","n/e","192","","777","n/e","n/e","7780","2072","n/e","0","n/e","2354","3358"
"United Kingdom (UK)","05.01.2016 07:30 - 05.01.2016 08:00 (UTC)","N/A","n/e","n/e","16120","5052","0","n/e","n/e","n/e","344","","776","n/e","n/e","7779","2069","n/e","0","n/e","2421","3464"
"United Kingdom (UK)","05.01.2016 08:00 - 05.01.2016 08:30 (UTC)","N/A","n/e","n/e","17063","5362","0","n/e","n/e","n/e","899","","776","n/e","n/e","7771","2075","n/e","0","n/e","2392","3700"
"United Kingdom (UK)","05.01.2016 08:30 - 05.01.2016 09:00 (UTC)","N/A","n/e","n/e","17358","5512","0","n/e","n/e","n/e","508","","771","n/e","n/e","7771","2076","n/e","27","n/e","2372","4036"
"United Kingdom (UK)","05.01.2016 09:00 - 05.01.2016 09:30 (UTC)","N/A","n/e","n/e","17532","5620","0","n/e","n/e","n/e","571","","810","n/e","n/e","7770","2083","n/e","54","n/e","2335","4017"
"United Kingdom (UK)","05.01.2016 09:30 - 05.01.2016 10:00 (UTC)","N/A","n/e","n/e","18273","5653","0","n/e","n/e","n/e","379","","810","n/e","n/e","7765","2083","n/e","207","n/e","2263","4045"
"United Kingdom (UK)","05.01.2016 10:00 - 05.01.2016 10:30 (UTC)","N/A","n/e","n/e","18362","5705","0","n/e","n/e","n/e","362","","811","n/e","n/e","7773","2075","n/e","360","n/e","2270","4014"
"United Kingdom (UK)","05.01.2016 10:30 - 05.01.2016 11:00 (UTC)","N/A","n/e","n/e","18389","5675","0","n/e","n/e","n/e","531","","806","n/e","n/e","7764","2062","n/e","542","n/e","2154","3977"
"United Kingdom (UK)","05.01.2016 11:00 - 05.01.2016 11:30 (UTC)","N/A","n/e","n/e","18588","5751","0","n/e","n/e","n/e","347","","901","n/e","n/e","7797","2086","n/e","724","n/e","2161","3854"
"United Kingdom (UK)","05.01.2016 11:30 - 05.01.2016 12:00 (UTC)","N/A","n/e","n/e","18318","5829","0","n/e","n/e","n/e","939","","894","n/e","n/e","7785","2084","n/e","909","n/e","1803","3733"
"United Kingdom (UK)","05.01.2016 12:00 - 05.01.2016 12:30 (UTC)","N/A","n/e","n/e","18567","6239","0","n/e","n/e","n/e","648","","893","n/e","n/e","7815","2083","n/e","1094","n/e","1743","3646"
"United Kingdom (UK)","05.01.2016 12:30 - 05.01.2016 13:00 (UTC)","N/A","n/e","n/e","18539","6436","0","n/e","n/e","n/e","682","","874","n/e","n/e","7809","2056","n/e","1127","n/e","1677","3562"
"United Kingdom (UK)","05.01.2016 13:00 - 05.01.2016 13:30 (UTC)","N/A","n/e","n/e","18506","6562","0","n/e","n/e","n/e","618","","895","n/e","n/e","7820","2085","n/e","1159","n/e","1437","3445"
"United Kingdom (UK)","05.01.2016 13:30 - 05.01.2016 14:00 (UTC)","N/A","n/e","n/e","18680","6709","0","n/e","n/e","n/e","598","","937","n/e","n/e","7815","2088","n/e","977","n/e","1377","3355"
"United Kingdom (UK)","05.01.2016 14:00 - 05.01.2016 14:30 (UTC)","N/A","n/e","n/e","18876","6845","0","n/e","n/e","n/e","557","","944","n/e","n/e","7812","2088","n/e","795","n/e","1356","3239"
"United Kingdom (UK)","05.01.2016 14:30 - 05.01.2016 15:00 (UTC)","N/A","n/e","n/e","18888","6934","0","n/e","n/e","n/e","663","","933","n/e","n/e","7822","2089","n/e","690","n/e","1296","3160"
"United Kingdom (UK)","05.01.2016 15:00 - 05.01.2016 15:30 (UTC)","N/A","n/e","n/e","18745","7416","0","n/e","n/e","n/e","344","","938","n/e","n/e","7820","2090","n/e","584","n/e","1301","3140"
"United Kingdom (UK)","05.01.2016 15:30 - 05.01.2016 16:00 (UTC)","N/A","n/e","n/e","19133","7966","0","n/e","n/e","n/e","342","","911","n/e","n/e","7817","2092","n/e","421","n/e","1186","3152"
"United Kingdom (UK)","05.01.2016 16:00 - 05.01.2016 16:30 (UTC)","N/A","n/e","n/e","19614","9216","0","n/e","n/e","n/e","421","","923","n/e","n/e","7809","2093","n/e","258","n/e","1063","2972"
"United Kingdom (UK)","05.01.2016 16:30 - 05.01.2016 17:00 (UTC)","N/A","n/e","n/e","20598","10108","0","n/e","n/e","n/e","1122","","1023","n/e","n/e","7804","2092","n/e","136","n/e","913","2798"
"United Kingdom (UK)","05.01.2016 17:00 - 05.01.2016 17:30 (UTC)","N/A","n/e","n/e","21106","10219","0","n/e","n/e","n/e","1359","","1024","n/e","n/e","7806","2094","n/e","13","n/e","1047","2720"
"United Kingdom (UK)","05.01.2016 17:30 - 05.01.2016 18:00 (UTC)","N/A","n/e","n/e","20961","10489","0","n/e","n/e","n/e","1324","","1024","n/e","n/e","7808","2097","n/e","7","n/e","1202","2645"
"United Kingdom (UK)","05.01.2016 18:00 - 05.01.2016 18:30 (UTC)","N/A","n/e","n/e","21231","10656","0","n/e","n/e","n/e","1200","","1024","n/e","n/e","7808","2090","n/e","0","n/e","979","2567"
"United Kingdom (UK)","05.01.2016 18:30 - 05.01.2016 19:00 (UTC)","N/A","n/e","n/e","21083","10758","0","n/e","n/e","n/e","728","","1024","n/e","n/e","7812","2093","n/e","0","n/e","973","2534"
"United Kingdom (UK)","05.01.2016 19:00 - 05.01.2016 19:30 (UTC)","N/A","n/e","n/e","20631","10443","0","n/e","n/e","n/e","874","","1024","n/e","n/e","7808","2096","n/e","0","n/e","879","2514"
